Province_State,date,Confrimed_Case
New Mexico,5/23/20,6625
New Mexico,5/24/20,6943
New Mexico,5/25/20,7026
New Mexico,5/26/20,7130
New Mexico,5/27/20,7252
New Mexico,5/28/20,7364
New Mexico,5/29/20,7493
New Mexico,5/30/20,7624
New Mexico,5/31/20,7689
New Mexico,6/1/20,7800
New Mexico,6/2/20,8024
New Mexico,6/3/20,8140
New Mexico,6/4/20,8353
New Mexico,6/5/20,8672
New Mexico,6/6/20,8800
New Mexico,6/7/20,8940
New Mexico,6/8/20,9062
New Mexico,6/9/20,9105
New Mexico,6/10/20,9250
New Mexico,6/11/20,9367
New Mexico,6/12/20,9526
New Mexico,6/13/20,9621
New Mexico,6/14/20,9723
New Mexico,6/15/20,9845
New Mexico,6/16/20,9933
New Mexico,6/17/20,10065
New Mexico,6/18/20,10153
New Mexico,6/19/20,10260
New Mexico,6/20/20,10430
New Mexico,6/21/20,10565
New Mexico,6/22/20,10694
New Mexico,6/23/20,10838
New Mexico,6/24/20,10990
New Mexico,6/25/20,11192
New Mexico,6/26/20,11408
New Mexico,6/27/20,11619
New Mexico,6/28/20,11809
New Mexico,6/29/20,11982
New Mexico,6/30/20,12147
New Mexico,7/1/20,12276
New Mexico,7/2/20,12520
New Mexico,7/3/20,12776
New Mexico,7/4/20,13063
New Mexico,7/5/20,13256
New Mexico,7/6/20,13507
New Mexico,7/7/20,13727
New Mexico,7/8/20,14017
New Mexico,7/9/20,14251
New Mexico,7/10/20,14549
New Mexico,7/11/20,14773
New Mexico,7/12/20,15028
New Mexico,7/13/20,15291
New Mexico,7/14/20,15514
New Mexico,7/15/20,15841
New Mexico,7/16/20,16138
New Mexico,7/17/20,16456
New Mexico,7/18/20,16736
New Mexico,7/19/20,16971
New Mexico,7/20/20,17215
New Mexico,7/21/20,17517
New Mexico,7/22/20,17828
New Mexico,7/23/20,18163
New Mexico,7/24/20,18475
New Mexico,7/25/20,18788
New Mexico,7/26/20,19042
New Mexico,7/27/20,19502
New Mexico,7/28/20,19791
New Mexico,7/29/20,20136
New Mexico,7/30/20,20388
New Mexico,7/31/20,20600
New Mexico,8/1/20,20796
New Mexico,8/2/20,21016
New Mexico,8/3/20,21130
New Mexico,8/4/20,21340
New Mexico,8/5/20,21566
New Mexico,8/6/20,21773
New Mexico,8/7/20,21965
New Mexico,8/8/20,22115
New Mexico,8/9/20,22315
New Mexico,8/10/20,22444
New Mexico,8/11/20,22643
New Mexico,8/12/20,22816
New Mexico,8/13/20,22987
New Mexico,8/14/20,23160
New Mexico,8/15/20,23302
New Mexico,8/16/20,23408
New Mexico,8/17/20,23500
New Mexico,8/18/20,23579
New Mexico,8/19/20,23749
New Mexico,8/20/20,23951
New Mexico,8/21/20,24095
New Mexico,8/22/20,24302
New Mexico,8/23/20,24396
New Mexico,8/24/20,24542
New Mexico,8/25/20,24606
New Mexico,8/26/20,24732
New Mexico,8/27/20,24920
New Mexico,8/28/20,25042
New Mexico,8/29/20,25178
New Mexico,8/30/20,25283
New Mexico,8/31/20,25352
New Mexico,9/1/20,25460
New Mexico,9/2/20,25612
New Mexico,9/3/20,25812
New Mexico,9/4/20,25902
New Mexico,9/5/20,26048
New Mexico,9/6/20,26107
New Mexico,9/7/20,26144
New Mexico,9/8/20,26181
New Mexico,9/9/20,26268
New Mexico,9/10/20,26429
New Mexico,9/11/20,26563
New Mexico,9/12/20,26661
New Mexico,9/13/20,26761
New Mexico,9/14/20,26842
New Mexico,9/15/20,26923
New Mexico,9/16/20,27041
New Mexico,9/17/20,27199
New Mexico,9/18/20,27350
New Mexico,9/19/20,27512
New Mexico,9/20/20,27579
New Mexico,9/21/20,27683
New Mexico,9/22/20,27790
New Mexico,9/23/20,27987
New Mexico,9/24/20,28224
New Mexico,9/25/20,28487
New Mexico,9/26/20,28692
New Mexico,9/27/20,28844
New Mexico,9/28/20,28985
New Mexico,9/29/20,29157
New Mexico,9/30/20,29435
New Mexico,10/1/20,29661
New Mexico,10/2/20,30000
New Mexico,10/3/20,30296
New Mexico,10/4/20,30477
New Mexico,10/5/20,30632
New Mexico,10/6/20,30947
New Mexico,10/7/20,31372
New Mexico,10/8/20,31756
New Mexico,10/9/20,32241
New Mexico,10/10/20,32722
New Mexico,10/11/20,32983
New Mexico,10/12/20,33362
New Mexico,10/13/20,33713
New Mexico,10/14/20,34290
New Mexico,10/15/20,34958
New Mexico,10/16/20,35770
New Mexico,10/17/20,36343
New Mexico,10/18/20,36788
New Mexico,10/19/20,37302
New Mexico,10/20/20,37896
New Mexico,10/21/20,38715
New Mexico,10/22/20,39377
New Mexico,10/23/20,40168
New Mexico,10/24/20,41040
New Mexico,10/25/20,41863
New Mexico,10/26/20,42586
New Mexico,10/27/20,43169
New Mexico,10/28/20,43826
New Mexico,10/29/20,44904
New Mexico,10/30/20,45909
New Mexico,10/31/20,46490
New Mexico,11/1/20,47232
New Mexico,11/2/20,48104
New Mexico,11/3/20,49240
New Mexico,11/4/20,50251
New Mexico,11/5/20,51110
New Mexico,11/6/20,52394
New Mexico,11/7/20,53671
New Mexico,11/8/20,54881
New Mexico,11/9/20,56289
New Mexico,11/10/20,57547
New Mexico,11/11/20,59034
New Mexico,11/12/20,60776
New Mexico,11/13/20,62006
New Mexico,11/14/20,63171
New Mexico,11/15/20,64201
New Mexico,11/16/20,65454
New Mexico,11/17/20,67559
New Mexico,11/18/20,70451
New Mexico,11/19/20,74116
New Mexico,11/20/20,77098
New Mexico,11/21/20,79440
New Mexico,11/22/20,81896
New Mexico,11/23/20,84148
New Mexico,11/24/20,86247
New Mexico,11/25/20,88102
New Mexico,11/26/20,89796
